field_index,label_value,predictions,confidence
38280,8,7,[33 42]
38281,8,8,[37 42]
38282,8,7,53
38283,8,8,31
38284,8,8,[47 59 61]
38285,8,6,31
38286,8,8,53
38287,8,8,[64 68]
38288,8,7,47
38289,8,5,[29 41]
38290,8,7,49
38291,8,5,[45 50 60]
38292,8,28,48
38293,8,8,[30 32]
38294,8,5,[38 49 54]
38295,8,8,[65 67]
38296,8,6,47
38297,8,[20 23],[19 37 38 40 49]
38298,8,7,24
38299,8,8,62
38300,8,8,65
38301,8,5,[33 41 47]
38302,8,7,[45 49]
38303,8,[7 8],[33 34 41 63]
38304,8,8,55
38305,8,5,27
38306,8,7,44
38307,8,8,[27 51]
38308,8,8,[28 33]
38309,8,8,30
38310,8,5,64
38311,8,8,[43 53]
38312,8,5,[47 63]
38313,8,5,[51 74]
38314,8,6,20
38315,8,7,[48 50]
38316,8,5,[49 53]
38317,8,5,[29 33]
38318,8,8,[35 47]
38319,8,7,[34 40 43]
38320,8,5,48
38321,8,7,[53 56]
38322,8,8,[50 60]
38323,8,7,[33 37 39 42 46 47 49]
38324,8,5,68
38325,8,7,55
38326,8,8,50
38327,8,[7 8],48
38328,8,8,71
38329,8,7,[50 62]
38330,8,8,[54 61 74]
38331,8,5,41
38332,8,8,[27 28 29 49 51 55]
38333,8,7,29
38334,8,19,[18 29]
38335,8,3,[24 25 32 34 35 37 42 57 69]
38336,8,5,57
38337,8,5,26
38338,8,8,62
38339,8,[5 6],[26 31]
38340,8,8,62
38341,8,7,[81 84]
38342,8,7,55
38343,8,8,[60 71]
38344,8,7,49
38345,8,8,55
38346,8,7,30
38347,8,7,66
38348,8,19,[24 26 42]
38349,8,8,[56 57 60]
38350,8,5,36
38351,8,8,67
38352,8,8,58
38353,8,28,27
38354,8,8,[44 55]
38355,8,8,[38 43]
38356,8,8,59
38357,8,8,43
38358,8,7,[52 53]
38359,8,8,[37 39 42 48]
38360,8,8,49
38361,8,8,71
38362,8,22,[20 29 35 49 51]
38363,8,8,[49 55]
38364,8,8,69
38365,8,8,46
38366,8,7,58
38367,8,19,30
38368,8,8,[33 47 49 51 57 61 71]
38369,8,8,[46 49 53]
38370,8,5,48
38371,8,8,50
38372,8,5,[22 29 33 35 39 42 43 44 45 51 55 57 61]
38373,8,7,[49 50 53]
38374,8,7,63
38375,8,7,[47 52]
38376,8,28,[49 52]
38377,8,3,33
38378,8,5,53
38379,8,7,50
38380,8,8,53
38381,8,8,42
38382,8,7,[37 44 45 51]
38383,8,8,72
38384,8,5,[43 46 54]
38385,8,7,72
38386,8,8,41
38387,8,5,[65 66]
38388,8,7,[56 57 69]
38389,8,8,59
38390,8,7,53
38391,8,5,35
38392,8,7,50
38393,8,8,[47 51 54 62]
38394,8,[ 5  8 19],[31 60 80]
38395,8,22,[31 36 45 53]
38396,8,8,57
38397,8,[ 7 20],[22 28 32 35 53 56]
38398,8,8,[53 58]
38399,8,8,50
38400,8,8,71
38401,8,7,51
38402,8,8,[49 57 63 67]
38403,8,7,[56 58 64]
38404,8,20,28
38405,8,8,[57 58]
38406,8,8,52
38407,8,7,61
38408,8,5,41
38409,8,7,35
38410,8,8,[49 63 66 74]
38411,5,6,47
38412,5,5,[31 32]
38413,5,6,54
38414,5,5,79
38415,5,5,88
38416,5,5,62
38417,20,21,[39 41 45 48 49 50 52 53 54]
38418,20,20,[29 42 46 56 57 64 65 69 72 75]
38419,20,20,[44 46 63 65 75 78]
38420,20,20,[30 31]
38421,20,20,[29 33 40]
38422,20,20,53
38423,20,20,45
38424,20,28,44
38425,20,20,67
38426,20,20,52
38427,20,20,[65 72]
38428,20,20,72
38429,20,20,79
38430,20,20,80
38431,20,21,[31 45]
38432,20,20,[31 46 47 49 67 69 71 74 77 80]
38433,20,20,[60 62]
38434,20,20,[72 80 84 86]
38435,20,20,[37 44]
38436,20,20,[30 34 40 41 45 49 67 73 77 81]
38437,20,20,[46 50 52 57 61 62]
38438,20,20,63
38439,20,20,[46 64 73 79]
38440,20,20,51
38441,20,14,36
38442,20,20,[42 43]
38443,20,20,[28 32 34 43 44 46 57 66 67 70 72]
38444,20,20,86
38445,20,20,[43 45 51 59]
38446,20,4,[29 32 35 40 41]
38447,20,20,73
38448,20,14,35
38449,20,20,[29 50]
38450,20,20,83
38451,20,20,[65 66 72 74]
38452,20,20,80
38453,20,20,[40 56 58]
38454,20,20,[36 61]
38455,20,20,67
38456,20,20,35
38457,20,20,37
38458,20,20,79
38459,20,20,[66 74 77]
38460,20,20,73
38461,20,22,[28 35]
38462,20,24,[30 55 56 72 80]
38463,20,20,29
38464,20,20,73
38465,20,28,[24 29 43]
38466,20,20,81
38467,20,24,26
38468,20,20,79
38469,20,20,82
38470,20,20,36
38471,20,28,48
38472,20,20,61
38473,20,20,79
38474,20,20,54
38475,20,20,60
38476,20,20,[39 41 50]
38477,20,20,83
38478,20,[20 21],38
38479,20,20,[25 40 46 48 51 53 67 74 75]
38480,20,20,36
38481,20,20,[45 49 50]
38482,20,20,[47 48 57 69]
38483,20,20,[29 30 37 52 55 62 69 72 76 78 81 82]
38484,20,2,20
38485,20,20,[39 51]
38486,20,20,[30 31 34 48 57 61 64 65 67 71]
38487,20,20,[64 73 81]
38488,20,20,55
38489,20,20,56
38490,20,5,[27 31 35]
38491,20,20,[34 37 45 51 67]
38492,20,20,[42 50]
38493,20,20,69
38494,20,20,81
38495,20,20,[35 45]
38496,20,20,69
38497,20,20,72
38498,20,22,27
38499,20,20,[33 52 59 66]
38500,20,20,78
38501,20,20,39
38502,20,20,48
38503,20,20,71
38504,20,20,[40 43 45 46 51 61 66 76 81 84 85]
38505,20,20,69
38506,20,[20 21],42
38507,20,[ 4 17],28
38508,20,20,63
38509,20,20,40
38510,20,20,71
38511,20,20,58
38512,20,20,[49 50 51 52]
38513,20,20,39
38514,20,20,74
38515,20,20,80
38516,20,[ 7 20 21],[39 43 56]
38517,20,28,[27 34]
38518,20,20,[44 54 58]
38519,20,20,83
38520,20,20,76
38521,20,21,36
38522,20,20,80
38523,20,20,[35 37 43 53 56 69]
38524,20,31,21
38525,20,20,[67 72]
38526,20,20,[50 61]
38527,20,20,81
38528,20,21,48
38529,20,20,60
38530,20,20,36
38531,20,20,35
38532,20,20,56
38533,20,20,88
38534,20,17,21
38535,20,20,40
38536,20,20,42
38537,20,20,[28 32 40 43 45]
38538,20,28,[48 53]
38539,20,20,68
38540,20,20,81
38541,20,21,50
38542,20,24,[17 20 21 22 23 24 27 28 31 32 37 48 54 62 75 86]
38543,20,17,[29 34 37]
38544,20,20,[75 77]
38545,20,20,30
38546,20,20,41
38547,20,24,[29 40]
38548,20,20,[36 56 67 69 73]
38549,20,22,[25 27 34]
38550,20,20,39
38551,20,20,75
38552,20,20,59
38553,20,20,75
38554,20,28,[26 34]
38555,20,20,[33 43]
38556,20,20,[82 87]
38557,20,20,84
38558,20,20,[39 42 43]
38559,20,20,83
38560,20,20,84
38561,20,20,[31 55]
38562,20,20,53
38563,20,20,62
38564,20,20,82
38565,20,20,[38 45]
38566,20,20,[65 69]
38567,20,20,49
38568,20,20,52
38569,20,20,46
38570,20,20,[47 52 56 60 64 69]
38571,20,7,46
38572,20,20,48
38573,20,24,37
38574,20,20,50
38575,20,20,62
38576,20,14,[21 22 23 27 28 31 39 55]
38577,20,20,35
38578,20,20,34
38582,20,20,[52 71]
38583,20,21,19
38584,20,20,[58 61]
38585,20,20,58
38586,20,21,[40 41 45]
38587,20,21,47
38588,20,20,[73 74]
38589,20,20,[30 34 36 39 41 43 52 60 64 67 71]
38590,20,21,48
38591,20,20,47
38592,20,21,49
38593,20,20,50
38594,20,5,93
38595,20,21,50
38596,20,21,[28 29 50 51 52 54 60]
38597,20,20,46
38598,20,21,50
38599,20,20,53
38600,20,21,52
38601,20,21,59
38602,20,20,[55 61 63 71]
38603,20,[15 23],22
38604,20,20,64
38605,20,20,66
38606,20,20,[48 56]
38607,20,20,[31 49 50 53]
38608,20,21,63
38609,20,20,[65 72 76]
38610,20,20,[47 50 68 73 75]
38611,20,23,[17 18 22 24 38]
38612,20,20,59
38613,20,20,66
38614,20,20,48
38615,20,21,[42 45]
38616,20,20,69
38617,20,21,48
38618,20,20,[50 51 52 56 58]
38619,20,20,46
38620,20,20,45
38621,20,21,62
38622,20,20,47
38623,20,[ 7 20 21],[25 28 35 39 53 56]
38624,20,20,[18 61 74 79]
38625,20,20,[28 58]
38626,20,28,[32 52]
38627,20,21,49
38628,20,21,50
38629,20,[20 21],[45 48]
38630,20,20,53
38631,20,21,51
38632,20,21,[51 56 62 64 67]
38633,20,20,55
38634,20,20,39
38635,20,21,44
38636,20,20,61
38637,20,20,65
38638,20,20,42
38639,20,20,54
38640,20,21,[56 58]
38641,20,19,[74 79]
38642,20,20,58
38643,20,20,[40 56]
38644,20,24,54
38645,20,21,38
38646,20,20,47
38647,20,20,48
38648,20,21,[33 36 44]
38649,20,20,56
38650,20,21,[44 51]
38651,20,20,43
38652,20,20,[49 50 54]
38653,20,19,87
38654,20,20,[32 53 59 67 72]
38655,20,21,62
38656,20,21,60
38657,20,21,57
38658,20,20,[50 51]
38659,20,23,31
38660,20,20,[46 47]
38661,20,22,27
38662,20,21,57
38663,20,20,55
38664,20,23,[16 32]
38665,20,21,[42 50]
38666,20,20,56
38667,20,21,49
38668,20,20,[58 66]
38669,20,21,[64 65]
38670,20,20,[49 52]
38671,20,20,[45 51]
38672,20,20,50
38674,20,20,[50 58 72]
38675,20,21,55
38676,20,20,49
38677,20,20,45
38678,20,20,[45 57]
38679,20,[20 24],50
38680,20,20,[34 63]
38681,20,2,[13 16 23 55]
38682,20,20,51
38683,20,20,[50 63 64]
38684,20,20,47
38685,20,20,50
38686,20,[ 3 23],30
38687,20,21,[40 41 42]
38688,20,20,[54 60]
38689,20,20,45
38690,20,20,[60 61 68]
38691,20,20,56
38692,20,20,50
38693,20,20,[49 60 61 62]
38694,20,20,54
38695,20,20,52
38696,20,7,[20 24 30 38 46 52 57 59 60 66 82]
38697,20,22,65
38698,20,21,25
38699,20,20,57
38700,20,20,76
38701,20,25,51
38702,20,20,78
38703,20,20,[39 42]
38704,20,20,72
38705,20,20,[62 66]
38706,20,20,[34 44 49 50 54 61 70]
38707,20,20,49
38708,20,23,[17 38 61]
38709,20,20,64
38710,20,21,56
38711,20,21,51
38712,20,20,61
38713,20,21,62
38715,20,21,[21 22 34]
38716,20,20,62
38717,20,20,[50 51 53]
38718,20,21,53
38719,20,21,63
38720,20,20,45
38721,20,20,57
38722,20,20,77
38723,20,20,53
38724,20,20,48
38725,20,20,52
38726,20,20,73
38727,20,20,[48 50 54]
38728,20,21,[45 61 67]
38729,20,20,63
38730,20,20,[49 55 60]
38731,20,20,53
38732,20,20,[28 53]
38733,20,20,79
38734,20,20,65
38735,20,20,56
38736,20,21,[50 54]
38737,20,28,[24 33]
38738,20,20,64
38739,20,23,37
38740,20,24,[19 26 29 33 38 39]
38741,20,20,50
38742,20,20,[43 44 50 52 53]
38743,20,20,67
38744,20,20,[48 54]
38745,20,20,[67 79]
38746,20,20,74
38747,20,20,52
38748,20,21,[43 51 54]
38749,20,20,64
38750,20,20,[56 66]
38751,20,20,75
38752,20,20,52
38753,20,6,[21 23]
38755,20,20,71
38756,20,20,[49 62]
38757,20,20,61
38758,20,20,49
38759,20,20,79
38760,20,20,64
38761,20,20,44
38762,20,20,[47 62]
38763,20,20,36
38764,20,20,40
38765,20,20,76
38766,20,21,50
38767,20,20,53
38768,20,[22 28],[31 38 45 49]
38769,20,20,60
38770,20,21,[60 62]
38771,20,28,28
38772,20,20,52
38773,20,21,29
38774,20,24,35
38775,20,20,56
38776,20,20,59
38777,20,20,65
38778,20,20,59
38779,20,20,[56 63 65 67]
38780,20,[ 7 20],[23 26 28 31 34 39 43]
38781,20,20,[35 50 54 55 65]
38782,20,20,53
38783,20,22,33
38784,20,21,49
38785,20,17,[36 39]
38786,20,20,[65 68]
38787,20,[19 28],23
38788,20,20,50
38789,20,20,82
38790,20,21,[50 51]
38791,20,20,63
38792,20,21,45
38793,20,21,[35 37 41]
38794,20,20,56
38795,20,20,[35 51]
38796,20,21,[43 46]
38797,20,20,46
38798,20,21,62
38799,20,20,[49 50]
38800,20,20,42
38801,20,21,[42 45 48]
38802,20,20,[40 53]
38803,20,20,[58 63 64]
38804,20,21,[44 49]
38805,20,20,52
38806,20,20,52
38807,20,21,52
38808,20,21,[52 53]
38809,20,20,67
38810,20,20,[66 68]
38811,20,[15 17],29
38812,20,20,53
38813,20,21,49
38814,20,[ 7 21],[18 21 22 24 26 27 29 31 36]
38815,20,21,61
38816,20,20,50
38817,20,20,[49 53 58]
38818,20,20,[54 56 57]
38819,20,21,[20 37 38]
38820,20,20,[45 48]
38821,20,15,27
38822,20,20,63
38823,20,21,57
38824,20,20,[50 51]
38825,20,20,[64 68 69]
38826,20,21,56
38827,20,21,51
38828,20,21,67
38829,20,20,[47 52 61 63]
38830,20,20,[43 44 45 46 48]
38831,20,20,48
38832,20,20,52
38833,20,20,[44 49 51]
38834,20,20,63
38835,20,20,72
38836,20,24,[50 51]
38837,20,21,[52 62]
38838,20,21,[45 50]
38839,20,20,[51 52]
38840,20,21,60
38841,20,21,[46 48]
38842,20,20,[49 58]
38843,20,20,[54 56]
38844,20,20,69
38845,20,28,36
38846,20,20,78
38847,20,20,[43 45]
38848,20,20,69
38849,20,21,55
38850,20,20,[51 52 58]
38851,20,20,68
38852,20,21,60
38853,20,20,68
38854,20,20,52
38855,20,20,60
38856,20,21,[54 58]
38857,20,20,[51 63]
38858,20,20,56
38859,20,20,68
38860,20,20,[40 52 65]
38861,20,20,70
38862,20,20,57
38863,20,7,35
38864,20,20,57
38865,20,21,56
38866,20,20,66
38867,20,20,[55 57 59]
38868,20,7,[18 25 30 32 33 34 36 37 42 48 53 75]
38869,20,[20 28],35
38870,20,20,50
38871,20,20,[56 60 61]
38872,20,[ 7 20],[35 39 41 47 48 50]
38873,20,21,51
38874,20,21,[50 57 63]
38875,20,21,50
38876,20,31,[29 32 33 41 43 45]
38877,20,17,[27 28]
38878,20,20,47
38879,20,20,49
38880,20,20,56
38881,20,4,[28 30 32]
38882,20,21,[44 47]
38883,20,7,[27 28 30 33 34 35 41 46 69]
38884,20,6,[20 26 35 46]
38885,20,21,59
38886,20,20,63
38887,20,21,[38 44]
38888,20,20,[41 51 56]
38889,20,20,55
38890,20,21,56
38891,20,21,49
38892,20,20,[25 28 45 49]
38893,20,20,[46 47]
38894,20,21,[48 52]
38895,20,20,[65 69]
38896,20,20,[49 50 58 62 69]
38897,20,21,52
38898,20,20,45
38899,20,20,61
38900,20,28,[30 56 58]
38901,20,20,62
38902,20,21,45
38903,20,20,58
38904,20,21,49
38905,20,31,[25 26]
38906,20,21,[17 18 21 26]
38907,20,20,80
38908,20,21,50
38909,20,22,28
38910,20,20,45
38911,20,21,[17 23 30]
38912,20,21,55
38913,20,20,[56 58 60 61]
38914,20,20,[52 54]
38915,20,20,[55 58]
38916,20,25,25
38917,20,20,61
38918,20,24,68
38919,20,21,[28 29 36]
38921,20,20,51
38922,20,21,39
38923,20,21,47
38924,20,20,61
38925,20,21,43
38926,20,20,[36 40 41 46]
38927,20,20,59
38928,20,21,52
38929,20,20,65
38930,20,20,71
38931,20,20,38
38932,20,20,50
38933,20,20,[47 49 50 53]
38934,20,20,57
38935,20,20,[49 51]
38936,20,20,71
38937,20,14,45
38938,20,20,66
38939,20,20,45
38940,20,20,[51 54]
38941,20,20,35
38942,20,21,58
38943,20,20,[48 55]
38944,20,20,58
38945,20,20,[36 43 47]
38946,20,20,48
38947,20,20,61
38948,20,20,[59 65 67 68 69]
38949,20,20,[54 76]
38950,20,20,[55 59]
38951,20,20,63
38952,20,21,21
38953,20,20,51
38954,20,6,21
38955,20,20,49
38956,20,20,58
38957,20,20,51
38958,20,21,49
38959,20,22,[22 32 37]
38960,20,21,[44 46]
38961,20,21,34
38962,20,20,[68 75]
38963,20,20,67
38964,20,20,[66 69]
38965,20,20,50
38966,20,20,57
38967,20,20,49
38968,20,20,[59 68]
38969,20,20,[50 66]
38970,20,17,52
38971,20,20,37
38972,20,20,[58 59]
38973,20,25,[24 27 35 46 58]
38974,20,21,24
38975,20,20,58
38976,20,20,50
38977,20,21,[32 34 36 37 43 46 52 56 60]
38978,20,[19 22],[23 28 37 51 86]
38979,20,20,[18 23 28 29 41 48 63 71 72 74 78]
38980,20,20,[33 38 41 46 47 54]
38981,20,21,52
38982,20,[ 5 21],33
38983,20,28,[18 32 40]
38984,20,20,[21 28 39 42 45]
38985,20,20,28
38986,20,20,[41 50]
38987,20,20,78
38988,20,20,[38 46]
38989,20,20,[49 50 55]
38990,20,21,[28 36 49]
38991,20,21,57
38992,20,20,49
38993,20,20,[68 72 76 78]
38994,20,21,[56 61]
38995,20,20,51
38996,20,21,50
38997,20,20,60
38998,20,20,65
38999,20,20,67
39000,20,20,48
39001,20,21,[20 34 45]
39002,20,20,[35 37 39 47 51 52 54 58 64]
39003,20,21,[56 57]
39004,20,5,26
39005,20,20,47
39006,20,20,51
39007,20,20,48
39008,20,21,57
39009,20,21,[52 57 58]
39010,20,20,58
39011,20,28,20
39012,20,21,59
39013,20,27,[20 30 41 42]
39014,20,20,81
39015,20,20,57
39016,20,20,33
39017,20,20,48
39018,20,20,54
39019,20,20,54
39020,20,20,47
39021,20,20,67
39022,20,20,64
39023,20,20,[33 64 66 68 71]
39024,20,20,[21 37 55 67 71 73]
39025,20,20,[41 64]
39026,20,28,33
39027,20,20,32
39028,20,20,41
39029,20,28,26
39030,20,20,78
39031,20,21,49
39032,20,21,48
39033,20,[20 21],50
39034,20,20,[48 59 68]
39035,20,20,64
39036,20,20,[57 60]
39037,20,20,28
39038,20,21,[23 24]
39039,20,20,71
39040,20,20,[32 33 34 35 38 51 66 68]
39041,20,28,[21 30 32 37 48]
39042,20,23,93
39043,20,20,[48 64 68 69 70 76]
39044,20,21,34
39045,20,20,[67 75]
39046,20,[14 28],26
39047,20,20,53
39048,20,20,[49 55 66 71]
39049,20,20,[20 21 29 30 39 42 43 51]
39050,20,20,[52 53 67]
39051,20,20,[58 62 68 70 72 78]
39052,20,20,79
39053,20,20,42
39054,20,20,58
39055,20,21,61
39056,20,20,50
39057,20,20,39
39058,20,28,48
39059,20,20,[36 69 75]
39060,20,20,71
39061,20,20,[29 55]
39062,20,20,45
39063,20,17,[35 36]
39064,20,21,[61 63 69]
39065,20,21,[59 67 68]
39066,20,20,[19 21 25 27 35 36]
39067,20,20,[53 55]
39068,20,5,30
39069,20,20,57
39070,20,20,48
39071,20,20,59
39072,20,21,[45 49]
39073,20,20,[16 24 27 39 43 46 47 48 49 54 59 60 67 69]
39074,20,20,[24 31 32 38]
39075,20,19,87
39076,20,20,65
39077,20,20,28
39078,20,20,[29 50 75]
39079,20,20,[17 20 22 26 38 39 41 42 43 44 49 51 54 55 62]
39080,20,22,21
39081,20,7,[27 30 33 54]
39082,20,20,[41 53]
39083,20,20,39
39084,20,20,[33 56 62 64]
39085,20,20,69
39086,20,21,[37 48]
39087,20,17,[18 25 26 32 33 40 43 48 59 61 65 70]
39088,20,20,73
39089,20,21,60
39090,20,19,[85 88 89]
39091,20,20,[82 85]
39092,20,20,70
39093,20,20,79
39094,20,20,75
39095,20,20,57
39096,20,20,33
39097,20,20,66
39098,20,21,30
39099,20,20,70
39100,20,20,[25 47 50 57 68 72]
39101,20,20,53
39102,20,20,[45 48 49]
39103,20,20,[73 80]
39104,20,21,26
39105,20,20,73
39106,20,24,[56 77]
39107,20,20,[35 48 49]
39108,20,21,40
39109,20,21,[49 52]
39110,20,20,[34 62]
39111,20,20,66
39112,20,20,57
39113,20,20,[55 56]
39114,20,20,62
39115,20,21,[52 54]
39116,20,[23 28],34
39117,20,21,[44 45 48 51]
39118,20,20,57
39119,20,20,65
39120,20,20,48
39121,20,[20 21],[24 28 30 31 34 37 39 47 50 57 58 60]
39122,20,21,56
39123,20,23,[91 92 93]
39124,20,20,[39 43 44 45 46 47 54 59 62 74]
39125,20,20,[28 38 47 59 60 64 70 78]
39126,20,21,52
39127,20,20,55
39128,20,20,72
39129,20,20,[28 30 32 35 39 40 46 53 62 67 71]
39130,20,22,44
39131,20,21,[36 37 43]
39132,20,20,[59 64 70 76 78]
39133,20,20,38
39134,20,20,59
39135,20,20,[30 37 52 53 56 63]
39136,20,20,71
39137,20,20,59
39138,20,20,[50 56]
39139,20,20,[64 65]
39140,20,20,64
39141,20,20,[23 26 31 35 39 41 42 43 49 50 52]
39142,20,17,[19 25 29]
39143,20,20,[73 74]
39144,20,17,32
39145,20,20,84
39146,20,21,[33 35]
39147,20,21,61
39148,20,7,[16 22 23 24 30 33 38 46 51 53 67]
39149,20,20,[38 59]
39150,20,20,50
39151,20,20,47
39152,20,21,[28 30 32 39 40 46 47 49 55 58]
39153,20,21,[48 51 53]
39154,20,20,24
39155,20,20,[66 69 70 73 74]
39156,20,20,57
39157,20,20,50
39158,20,20,35
39159,20,20,[39 41]
39160,20,19,[22 27 29 32 36 64 87]
39161,20,20,54
39162,20,20,48
39163,20,20,82
39164,20,22,[24 25 37 40 42]
39165,20,20,69
39166,20,22,25
39167,20,20,[42 45 53 60 65 72]
39168,20,20,49
39169,20,20,[32 61]
39170,20,20,[70 73]
39171,20,5,35
39172,20,20,[50 51]
39173,20,20,65
39174,20,20,57
39175,20,20,53
39176,20,20,56
39177,20,[4 5 7],27
39178,20,20,65
39179,20,20,59
39180,20,20,[50 51]
39181,20,20,64
39182,20,20,[60 71]
39183,20,20,65
39184,20,21,[28 47 59 65 67 68]
39185,20,20,45
39186,20,20,54
39187,20,20,49
39188,20,20,[23 28 34]
39189,20,20,48
39190,20,20,71
39191,20,20,37
39192,20,20,48
39193,20,20,[27 30 38 43 49 72 75 79]
39194,20,20,53
39195,20,20,58
39196,20,20,40
39197,20,23,29
39198,20,20,[45 60]
39199,20,20,71
39200,20,20,60
39201,20,21,58
39202,20,20,45
39203,20,20,48
39204,20,21,54
39205,20,20,85
39206,20,28,[53 55 56 60 66 70 73]
39207,20,20,60
39208,20,20,[48 56]
39209,20,20,[52 61 63 69 73]
39210,20,14,61
39211,20,20,56
39212,20,20,60
39213,20,[20 28],41
39214,20,19,[22 23 26 36 43 45 52 61 83]
39215,20,20,[58 62]
39216,20,21,[48 49 50 57]
39217,20,20,62
39218,20,7,56
39219,20,20,26
39220,20,20,[26 30]
39221,20,20,[27 36 40]
39222,20,17,29
39223,20,20,24
39224,20,20,54
39225,20,20,55
39226,20,20,51
39227,20,20,36
39228,20,15,[40 49]
39229,20,5,[48 66]
39230,20,20,[46 50 53]
39231,20,20,[41 53 58 63]
39232,20,20,56
39233,20,17,34
39234,20,20,43
39235,20,20,[32 34 35 38 40 48]
39236,20,21,37
39237,20,20,65
39238,20,[20 21],[21 22 23 25 32 33 37 48]
39239,20,20,55
39240,20,20,73
39241,20,20,[40 46 56 64 66 71 76]
39242,20,20,[34 45 53 55 58]
39243,20,20,48
39244,20,21,[26 32 33 35 42 48 49 51 56 57 58]
39245,20,20,72
39246,20,17,30
39247,20,21,50
39248,20,20,81
39249,20,20,[37 50 51 54 58 62 65 66 67 70 76]
39250,20,20,[68 71 76]
39251,20,20,72
39252,20,7,[22 32]
39253,20,20,[74 79]
39254,20,20,[40 42]
39255,20,20,52
39256,20,20,44
39257,20,21,55
39258,20,[ 7 22],[23 25 32 46 54 74]
39259,20,6,[26 36]
39260,20,20,[57 71 72 74 78]
39261,20,20,[42 48]
39262,20,21,59
39263,20,20,44
39264,20,20,65
39265,20,20,68
39266,20,20,[65 77 78 81]
39267,20,21,57
39268,20,20,39
39269,20,20,49
39270,20,20,69
39271,20,20,74
39272,20,20,[48 57]
39273,20,21,54
39274,20,20,70
39275,20,20,80
39276,20,2,[20 48 53]
39277,20,20,46
39278,20,20,56
39279,20,20,[72 73]
39280,20,20,69
39281,20,20,77
39282,20,21,42
39283,20,28,[29 40 44]
39284,20,20,[43 46 68]
39285,20,20,42
39286,20,20,56
39287,20,20,67
39288,20,20,[49 50]
39289,20,7,[58 60 64 71 76 80]
39290,20,21,48
39291,20,17,25
39292,20,21,[32 36 40 42 43 62]
39293,20,20,65
39294,20,20,80
39295,20,21,41
39296,20,21,32
39297,20,21,52
39298,20,20,49
39299,20,7,[20 23 24 34 51]
39300,20,20,54
39301,20,7,[20 31]
39302,20,20,[76 77 78]
39303,20,20,[30 44 47]
39304,20,21,[23 31 47 60]
39305,20,20,55
39306,20,20,[58 60]
39307,20,20,50
39308,20,20,[29 36 44 50 63]
39309,20,20,55
39310,20,21,57
39311,20,20,[53 54]
39312,20,20,[21 29]
39313,20,21,53
39314,20,20,49
39315,20,23,[32 36 64]
39316,20,20,77
39317,20,20,[72 74]
39318,20,20,[66 70 73]
39319,20,28,[20 26 29 33 44 47 55 60]
39320,20,20,40
39321,20,20,67
39322,20,20,[40 70 74 84]
39323,20,20,[23 25 30 31 45 60]
39324,20,20,[65 66]
39325,20,20,83
39326,20,20,84
39327,20,21,[49 50]
39328,20,20,[42 68]
39329,20,21,53
39330,20,20,49
39331,20,21,49
39332,20,20,60
39333,20,20,[73 75]
39334,20,21,51
39335,20,23,[42 45 52 53 60]
39336,20,20,51
39337,20,20,75
39338,20,21,54
39339,20,20,72
39340,20,20,54
39341,20,20,[39 48 53 54 55 59 62]
39342,20,20,[30 37 62 64 68 72]
39343,20,20,66
39344,20,20,73
39345,20,20,59
39346,20,21,[53 55]
39347,20,21,53
39348,20,20,56
39349,20,20,54
39350,20,20,[44 45]
39351,20,20,33
39352,20,20,[52 76]
39353,20,20,[38 41 45 49]
39354,20,20,81
39355,20,21,51
39356,20,20,77
39357,20,21,[45 49]
39358,20,20,[22 31]
39359,20,21,[49 50]
39360,20,20,50
39361,20,20,55
39362,20,20,55
39363,20,20,[36 39 41 79]
39364,20,20,[46 50 51]
39365,20,20,[37 38 45 52 55 61 63 66 67 73 75 76 80]
39366,20,20,84
39367,20,20,59
39368,20,20,52
39369,20,20,76
39370,20,19,[43 55 68]
39371,20,20,29
39372,20,20,47
39373,20,21,[23 26]
39374,20,20,[77 78 82]
39375,20,20,[38 42 43 44 48 50 59 61 62 67 70 73 74 79]
39376,20,20,49
39377,20,21,28
39378,20,20,[67 69 76]
39379,20,21,29
39380,20,20,56
39381,20,20,45
39382,20,20,76
39383,20,21,30
39384,20,20,[58 61 67 71]
39385,20,[ 4 17],[19 24]
39386,20,21,65
39387,20,20,48
39388,20,20,[34 36 41 43 45 47 55 57 61]
39389,20,20,[47 50 53]
39390,20,20,43
39391,20,20,[57 63]
39392,20,21,[42 45 49 51 53]
39393,20,20,35
39394,20,20,[27 37 51 65 67 69]
39395,20,20,67
39396,20,25,69
39397,20,20,[45 62 65]
39398,20,28,[15 18 21 22 31]
39399,20,20,52
39400,20,20,70
39401,20,20,35
39402,20,20,[50 52]
39403,20,20,76
39404,20,20,51
39405,20,21,[48 50]
39406,20,20,[54 65 73 75 76 77]
39407,20,20,[39 53]
39408,20,20,[27 32 33 34 44 45 51 52 66 67 70 72 75 77 80]
39409,20,20,41
39410,20,20,[37 40 41 43 49 50 52 53 54 57 59]
39411,20,20,[21 29 38 46 49 55 57]
39412,20,21,56
39413,20,20,33
39414,20,20,59
39415,20,20,[32 38 56 57 62 65 66 73]
39416,20,20,50
39417,20,20,70
39418,20,20,[43 44]
39419,20,20,[33 35 38 47 49 50 54 65 67]
39420,20,20,[34 42 70 72]
39421,20,20,51
39422,20,20,[30 53 60 64 67 68]
39423,20,28,35
39424,20,20,65
39425,20,20,54
39426,20,7,[24 43]
39427,20,21,53
39428,20,20,[52 59]
39429,20,20,[61 64 67 68 71]
39430,20,7,47
39431,20,20,46
39432,20,20,83
